0.4927459908258035,1.288281259782989,0.786553888650842
1.5669449974467855,2.3556281948121325,1.5278859019129838
2.1563811395656214,2.5380270133072496,0.919213476534889
3.954356587966809,3.205653331455893,0.7149398004118173
2.4624994310863393,2.659873456391166,1.4299566144193403
3.510215332593908,3.542791401208795,0.9230750266277575
0.6301219845138847,0.9093066868151195,1.1949777778663901
2.7151414655905293,2.659036943733009,1.4500854967445265
1.9435414477585409,2.359816162685917,1.1822709496805137
3.94521539646723,3.5817270659446487,1.2639611117535752
